"","Units","scenario","resource","year","value","supply_factor","demand_factor","lead_times","supply_lead_combined"
"560","Mt","03192026_His_constrSupply_SS_shortLT_highDemand","nickel",2095,495.98668146273,"Steady-state constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Steady-state constrained supply"
"561","Mt","03192026_His_constrSupply_SS_shortLT_highDemand","nickel",2100,547.902954109712,"Steady-state constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Steady-state constrained supply"
"562","Mt","03192026_His_constrSupply_highDemand","copper",2021,0,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"563","Mt","03192026_His_constrSupply_highDemand","copper",2025,118.8004043105,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"564","Mt","03192026_His_constrSupply_highDemand","copper",2030,257.45575114125,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"565","Mt","03192026_His_constrSupply_highDemand","copper",2035,414.64095844675,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"566","Mt","03192026_His_constrSupply_highDemand","copper",2040,588.52413309575,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"567","Mt","03192026_His_constrSupply_highDemand","copper",2045,772.74888014525,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"568","Mt","03192026_His_constrSupply_highDemand","copper",2050,967.41561838525,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"569","Mt","03192026_His_constrSupply_highDemand","copper",2055,1171.540585493,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"570","Mt","03192026_His_constrSupply_highDemand","copper",2060,1384.85015795,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"571","Mt","03192026_His_constrSupply_highDemand","copper",2065,1601.05556542653,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"572","Mt","03192026_His_constrSupply_highDemand","copper",2070,1817.98923528973,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"573","Mt","03192026_His_constrSupply_highDemand","copper",2075,2032.4126517471,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"574","Mt","03192026_His_constrSupply_highDemand","copper",2080,2239.42520093045,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"575","Mt","03192026_His_constrSupply_highDemand","copper",2085,2434.3282366878,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"576","Mt","03192026_His_constrSupply_highDemand","copper",2090,2613.58591109355,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"577","Mt","03192026_His_constrSupply_highDemand","copper",2095,2773.267448929,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"578","Mt","03192026_His_constrSupply_highDemand","copper",2100,2914.72482454695,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"579","Mt","03192026_His_constrSupply_highDemand","lithium",2021,0,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"580","Mt","03192026_His_constrSupply_highDemand","lithium",2025,0.98040768775,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"581","Mt","03192026_His_constrSupply_highDemand","lithium",2030,2.561503308,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"582","Mt","03192026_His_constrSupply_highDemand","lithium",2035,4.9492514035,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"583","Mt","03192026_His_constrSupply_highDemand","lithium",2040,8.313375417325,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"584","Mt","03192026_His_constrSupply_highDemand","lithium",2045,12.282446608715,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"585","Mt","03192026_His_constrSupply_highDemand","lithium",2050,16.6748403875975,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"586","Mt","03192026_His_constrSupply_highDemand","lithium",2055,21.4889458937025,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"587","Mt","03192026_His_constrSupply_highDemand","lithium",2060,26.637869802585,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"588","Mt","03192026_His_constrSupply_highDemand","lithium",2065,31.889095310325,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"589","Mt","03192026_His_constrSupply_highDemand","lithium",2070,37.1746277686175,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"590","Mt","03192026_His_constrSupply_highDemand","lithium",2075,42.379060868845,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"591","Mt","03192026_His_constrSupply_highDemand","lithium",2080,47.3661977122575,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"592","Mt","03192026_His_constrSupply_highDemand","lithium",2085,51.966494956215,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"593","Mt","03192026_His_constrSupply_highDemand","lithium",2090,56.075222405735,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"594","Mt","03192026_His_constrSupply_highDemand","lithium",2095,59.6318792862,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"595","Mt","03192026_His_constrSupply_highDemand","lithium",2100,61.3935298473473,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"596","Mt","03192026_His_constrSupply_highDemand","nickel",2021,0,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"597","Mt","03192026_His_constrSupply_highDemand","nickel",2025,15.51365863,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"598","Mt","03192026_His_constrSupply_highDemand","nickel",2030,32.1712908265,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"599","Mt","03192026_His_constrSupply_highDemand","nickel",2035,50.4034995135,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"600","Mt","03192026_His_constrSupply_highDemand","nickel",2040,70.7006973605,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"601","Mt","03192026_His_constrSupply_highDemand","nickel",2045,93.15071100115,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"602","Mt","03192026_His_constrSupply_highDemand","nickel",2050,117.6266395854,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"603","Mt","03192026_His_constrSupply_highDemand","nickel",2055,144.1078093219,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"604","Mt","03192026_His_constrSupply_highDemand","nickel",2060,172.37404160015,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"605","Mt","03192026_His_constrSupply_highDemand","nickel",2065,202.0223666424,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"606","Mt","03192026_His_constrSupply_highDemand","nickel",2070,232.35697352115,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"607","Mt","03192026_His_constrSupply_highDemand","nickel",2075,262.1240708494,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"608","Mt","03192026_His_constrSupply_highDemand","nickel",2080,290.53198419625,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"609","Mt","03192026_His_constrSupply_highDemand","nickel",2085,317.116974713225,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"610","Mt","03192026_His_constrSupply_highDemand","nickel",2090,341.6731808786,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"611","Mt","03192026_His_constrSupply_highDemand","nickel",2095,364.013071754725,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"612","Mt","03192026_His_constrSupply_highDemand","nickel",2100,376.853798633553,"Baseline constrained supply","03192026_His_constrSupply_highDemand","Average lead times","Average lead times Baseline constrained supply"
"613","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2021,0,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"614","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2025,118.321517705,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"615","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2030,256.5948578045,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"616","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2035,414.63431259875,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"617","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2040,592.5983306825,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"618","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2045,786.26133222625,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"619","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2050,990.83379632,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"620","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2055,1202.867544885,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"621","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2060,1426.284736278,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"622","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2065,1657.65667542105,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"623","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2070,1884.0839848985,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"624","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2075,2104.33729626762,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"625","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2080,2314.13861293848,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"626","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2085,2511.53087392863,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"627","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2090,2692.9570192798,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"628","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2095,2854.52608340592,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"629","Mt","03192026_His_constrSupply_shortLT_highDemand","copper",2100,2995.53220679515,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"630","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2021,0,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"631","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2025,0.95087948515,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"632","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2030,2.5063266486,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"633","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2035,4.865168877975,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"634","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2040,8.213130060225,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"635","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2045,12.270538007575,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"636","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2050,16.7617926465,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"637","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2055,21.650673654925,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"638","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2060,26.8970383338,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"639","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2065,32.299013325825,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"640","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2070,37.6564138341696,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"641","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2075,42.8775739947762,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"642","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2080,47.8367822690239,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"643","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2085,52.4310100725434,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"644","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2090,56.5211924024508,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"645","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2095,60.0533706742784,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"646","Mt","03192026_His_constrSupply_shortLT_highDemand","lithium",2100,62.9935441925754,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"647","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2021,0,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"648","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2025,15.311754515,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"649","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2030,31.8448896465,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"650","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2035,50.16528890939,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"651","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2040,70.976372086735,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"652","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2045,94.3925990946675,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"653","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2050,119.849294111225,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"654","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2055,146.72512378845,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"655","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2060,175.21992543213,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"656","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2065,204.748827390255,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"657","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2070,234.78398081442,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"658","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2075,265.00032896333,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"659","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2080,294.886565994848,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"660","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2085,322.464256000365,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"661","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2090,347.592426385847,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"662","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2095,370.072534591152,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"663","Mt","03192026_His_constrSupply_shortLT_highDemand","nickel",2100,389.852858372645,"Baseline constrained supply","03192026_His_constrSupply_shortLT_highDemand","Short lead times","Short lead times Baseline constrained supply"
"664","Mt","08312026_His_constrSupply_static_2021","copper",2021,0,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"665","Mt","08312026_His_constrSupply_static_2021","copper",2025,116.82270729,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"666","Mt","08312026_His_constrSupply_static_2021","copper",2030,251.744556942,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"667","Mt","08312026_His_constrSupply_static_2021","copper",2035,398.687419551,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"668","Mt","08312026_His_constrSupply_static_2021","copper",2040,541.62795484125,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"669","Mt","08312026_His_constrSupply_static_2021","copper",2045,674.22875646825,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"670","Mt","08312026_His_constrSupply_static_2021","copper",2050,796.5773648945,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"671","Mt","08312026_His_constrSupply_static_2021","copper",2055,908.71028139225,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"672","Mt","08312026_His_constrSupply_static_2021","copper",2060,1011.776781324,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"673","Mt","08312026_His_constrSupply_static_2021","copper",2065,1104.35715389555,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"674","Mt","08312026_His_constrSupply_static_2021","copper",2070,1187.8213604795,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"675","Mt","08312026_His_constrSupply_static_2021","copper",2075,1262.28695746812,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"676","Mt","08312026_His_constrSupply_static_2021","copper",2080,1326.59125463172,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"677","Mt","08312026_His_constrSupply_static_2021","copper",2085,1378.67388044162,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"678","Mt","08312026_His_constrSupply_static_2021","copper",2090,1417.93702341064,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"679","Mt","08312026_His_constrSupply_static_2021","copper",2095,1445.20794615964,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"680","Mt","08312026_His_constrSupply_static_2021","copper",2100,1464.51749606922,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"681","Mt","08312026_His_constrSupply_static_2021","lithium",2021,0,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"682","Mt","08312026_His_constrSupply_static_2021","lithium",2025,0.746090977565,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"683","Mt","08312026_His_constrSupply_static_2021","lithium",2030,2.04617830763,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"684","Mt","08312026_His_constrSupply_static_2021","lithium",2035,3.575171943195,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"685","Mt","08312026_His_constrSupply_static_2021","lithium",2040,5.060550033335,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"686","Mt","08312026_His_constrSupply_static_2021","lithium",2045,6.4256437042,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"687","Mt","08312026_His_constrSupply_static_2021","lithium",2050,7.720358942115,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"688","Mt","08312026_His_constrSupply_static_2021","lithium",2055,8.86398626008,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"689","Mt","08312026_His_constrSupply_static_2021","lithium",2060,9.77069153547,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"690","Mt","08312026_His_constrSupply_static_2021","lithium",2065,10.39670745061,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"691","Mt","08312026_His_constrSupply_static_2021","lithium",2070,10.830810444475,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"692","Mt","08312026_His_constrSupply_static_2021","lithium",2075,11.202316594315,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"693","Mt","08312026_His_constrSupply_static_2021","lithium",2080,11.559703217905,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"694","Mt","08312026_His_constrSupply_static_2021","lithium",2085,11.887382578095,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"695","Mt","08312026_His_constrSupply_static_2021","lithium",2090,12.17168674698,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"696","Mt","08312026_His_constrSupply_static_2021","lithium",2095,12.40337459016,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"697","Mt","08312026_His_constrSupply_static_2021","lithium",2100,12.585616238731,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"698","Mt","08312026_His_constrSupply_static_2021","nickel",2021,0,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"699","Mt","08312026_His_constrSupply_static_2021","nickel",2025,14.939997225,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"700","Mt","08312026_His_constrSupply_static_2021","nickel",2030,30.855184825,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"701","Mt","08312026_His_constrSupply_static_2021","nickel",2035,47.325195375,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"702","Mt","08312026_His_constrSupply_static_2021","nickel",2040,64.07869986,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"703","Mt","08312026_His_constrSupply_static_2021","nickel",2045,80.72951747175,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"704","Mt","08312026_His_constrSupply_static_2021","nickel",2050,96.7083049545,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"705","Mt","08312026_His_constrSupply_static_2021","nickel",2055,112.16388287675,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"706","Mt","08312026_His_constrSupply_static_2021","nickel",2060,127.0615961515,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"707","Mt","08312026_His_constrSupply_static_2021","nickel",2065,141.09865966825,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"708","Mt","08312026_His_constrSupply_static_2021","nickel",2070,153.81957550975,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"709","Mt","08312026_His_constrSupply_static_2021","nickel",2075,164.7658163365,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"710","Mt","08312026_His_constrSupply_static_2021","nickel",2080,173.590747535,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"711","Mt","08312026_His_constrSupply_static_2021","nickel",2085,180.283022842,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"712","Mt","08312026_His_constrSupply_static_2021","nickel",2090,185.137757383,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
